text,year
"Matching:

- [[""raised enough money to enter 4 boys and the pi to jamboree"", ""Fundraising""]]
- [[""entered igem"", ""Other""]]
- [[""attended numerous conferences"", ""Public Engagement""]]
- [[""interned at cybio and labgenius"", ""Training""]]
- [[""contributed to research"", ""Experiments""], [""contributed to research"", ""Analysis""]]
- [[""contributed to experimental design"", ""Design""]]
- [[""created the wiki"", ""Documentation""]]
- [[""provides intellectual heft"", ""Supervision""]]
- [[""research"", ""Experiments""], [""research"", ""Analysis""]]
- [[""badgering potential sponsors and collaborators"", ""Fundraising""], [""badgering potential sponsors and collaborators"", ""Collaboration""]]",2016
"Matching:

- [[""head of human practices"", ""Human Practices""]]
- [[""written several articles and pamphlets"", ""Documentation""], [""written several articles and pamphlets"", ""Public Engagement""]]
- [[""carried out numerous experiments"", ""Experiments""]]
- [[""searched for potential sponsors"", ""Fundraising""]]
- [[""written articles on synthetic biology"", ""Documentation""], [""written articles on synthetic biology"", ""Public Engagement""]]
- [[""attaché to iGEM delegation"", ""Collaboration""]]
- [[""carries out mini-prep isolation"", ""Experiments""]]
- [[""carries out restriction digests"", ""Experiments""]]
- [[""carries out ligation"", ""Experiments""]]
- [[""carries out purification"", ""Experiments""]]",2016
"Matching:

- [[""created art for the wiki"", ""Documentation""], [""created art for the wiki"", ""Creative Contributions""]]
- [[""involved in experiments"", ""Experiments""]]
- [[""researched various topics"", ""Design""]]
- [[""helped out in the lab"", ""Experiments""]]
- [[""carried out experiments"", ""Experiments""]]
- [[""wrote biographies"", ""Documentation""]]
- [[""worked on folding of primers"", ""Experiments""]]
- [[""wrote an article"", ""Documentation""]]
- [[""organizing the project"", ""Administration""]]
- [[""coordinating the project"", ""Administration""]]",2016
"Matching:

- [[""taught synthetic biology"", ""Training""]]
- [[""taught necessary microbiological techniques and ways of working in sterile environment"", ""Training""]]
- [[""taught molecular biology techniques"", ""Training""]]
- [[""discussed cloning strategies"", ""Training""], [""discussed cloning strategies"", ""Design""]]
- [[""taught experimental techniques used and safety procedures"", ""Training""], [""taught experimental techniques used and safety procedures"", ""Safety""]]
- [[""discussed methods specific to working with synechocystis pcc6803"", ""Training""]]
- [[""checked through cloning strategies"", ""Supervision""], [""checked through cloning strategies"", ""Design""]]
- [[""helped with minipreps issue"", ""Supervision""], [""helped with minipreps issue"", ""Experiments""]]
- [[""worked on the wiki"", ""Documentation""]]
- [[""guided the team through wiki development"", ""Supervision""], [""guided the team through wiki development"", ""Documentation""]]",2016
"Matching:

- [[""created charcoal drawings for the wiki"", ""Documentation""], [""created charcoal drawings for the wiki"", ""Creative Contributions""]]
- [[""helped with copying and pasting of code on the wiki"", ""Documentation""], [""helped with copying and pasting of code on the wiki"", ""Software""]]
- [[""helped with printing the poster"", ""Documentation""], [""helped with printing the poster"", ""Creative Contributions""]]
- [[""responsible for researching human practices aspects"", ""Human Practices""]]
- [[""made cryptogerm art"", ""Creative Contributions""]]
- [[""made the logo"", ""Creative Contributions""]]
- [[""teamwork icon"", ""Creative Contributions""]]
- [[""connection icon"", ""Creative Contributions""]]
- [[""software engineering icon"", ""Creative Contributions""], [""software engineering icon"", ""Software""]]
- [[""idea settings icon"", ""Creative Contributions""]]",2016
"Matching:

- [[""toolbox icon"", ""Hardware""], [""toolbox icon"", ""Software""]]
- [[""dna icon"", ""Design""], [""dna icon"", ""Experiments""], [""dna icon"", ""Parts""]]
- [[""scissors icon"", ""Experiments""], [""scissors icon"", ""Parts""]]
- [[""petri icon"", ""Experiments""]]
- [[""check mark icon"", ""Documentation""], [""check mark icon"", ""Analysis""]]
- [[""erlenmeyer flask icon"", ""Experiments""]]
- [[""up icon"", ""Entrepreneurship""], [""up icon"", ""Public Engagement""]]
- [[""plus and minus icons"", ""Modelling""], [""plus and minus icons"", ""Analysis""]]
- [[""safety goggle icon"", ""Safety""]]
- [[""lab coat icon"", ""Experiments""], [""lab coat icon"", ""Safety""]]",2016
"Matching:

- [[""forbidden food icon"", ""Creative Contributions""],
- [""hand washing icon"", ""Creative Contributions""],
- [""checked icon"", ""Creative Contributions""],
- [""editing videos"", ""Creative Contributions""],
- [""igem giant jamboree photos"", ""Creative Contributions""],
- [""modelling in cryptogerm"", ""Modelling""],
- [""help with modelling"", ""Modelling""], [""help with modelling"", ""Supervision""],
- [""built software & wiki"", ""Software""], [""built software & wiki"", ""Documentation""],
- [""help with software & wiki"", ""Software""], [""help with software & wiki"", ""Documentation""], [""help with software & wiki"", ""Supervision""],
- [""aes in javascript"", ""Software""]]",2016
"Matching:

- [[""crc16-ccitt in javascript"", ""Software""]]
- [[""feedback on modelling"", ""Supervision""], [""feedback on modelling"", ""Modelling""]]
- [[""inspiration for modelling"", ""Modelling""]]
- [[""managed human practices"", ""Human Practices""]]
- [[""help with human practices"", ""Human Practices""]]
- [[""cbrn safety and security advice"", ""Safety""]]
- [[""comments on project development"", ""Supervision""]]
- [[""facilities and interview for cryptogerm"", ""Material Supply""], [""facilities and interview for cryptogerm"", ""Human Practices""]]
- [[""orientation in gmo regulations"", ""Safety""], [""orientation in gmo regulations"", ""Human Practices""]]
- [[""feedback on survey"", ""Supervision""], [""feedback on survey"", ""Human Practices""]]",2016
"Matching:

- [[""working in the lab"", ""Experiments""]]
- [[""supplied spirofloxacin and chemical expertise"", ""Material Supply""]]
- [[""feedback on lab work"", ""Supervision""]]
- [[""help with lab equipment"", ""Material Supply""]]
- [[""tips on bacillus subtilis and pdr111 plasmid"", ""Training""]]
- [[""showed how the plate reader works"", ""Training""]]
- [[""introduction to facs data analysis"", ""Training""], [""introduction to facs data analysis"", ""Analysis""]]
- [[""rescued spores from broken centrifuge"", ""Experiments""]]
- [[""contributions to the project"", ""Other""]]
- [[""moral support"", ""Other""]]",2016
"Matching:

- [[""supervised ilona's internship"", ""Supervision""]]
- [[""spiritual support and inspiration"", ""Other""]]
- [[""presentation coaching"", ""Training""]]
- [[""keep the team happy and make sure there are always cookies around"", ""Other""]]
- [[""in charge of our educational work and coordinating public relations"", ""Public Engagement""], [""in charge of our educational work and coordinating public relations"", ""Human Practices""]]
- [[""obtaining lab equipment and materials"", ""Material Supply""]]
- [[""helping plan the labwork"", ""Administration""]]
- [[""ensuring biological safety"", ""Safety""]]
- [[""proofreading emails and writing assignments"", ""Documentation""]]
- [[""contacting potential sponsors"", ""Fundraising""]]",2016
"Matching:

- [[""helping with the artwork"", ""Creative Contributions""]]
- [[""centered around the wet lab"", ""Experiments""]]
- [[""in charge of the travel to boston"", ""Administration""]]
- [[""part of the human practices"", ""Human Practices""]]
- [[""compute the mathematical models"", ""Modelling""]]
- [[""convince companies and institutes to support our project"", ""Fundraising""]]
- [[""make sure that everything in the lab is going smoothly and according to the plan"", ""Safety""], [""make sure that everything in the lab is going smoothly and according to the plan"", ""Administration""]]
- [[""made pretty much all of the drawn images on the wiki"", ""Creative Contributions""], [""made pretty much all of the drawn images on the wiki"", ""Documentation""]]
- [[""in charge of the design of the poster"", ""Creative Contributions""]]
- [[""make notes during the meetings"", ""Documentation""]]",2016
"Matching:

- [[""lab rat in igem"", ""Experiments""]]
- [[""doing some molecular dynamics and computational analysis"", ""Modelling""], [""doing some molecular dynamics and computational analysis"", ""Analysis""]]
- [[""treasurer of our team"", ""Fundraising""], [""treasurer of our team"", ""Administration""]]
- [[""help obtaining sponsors for our project"", ""Fundraising""]]
- [[""data management and the wiki"", ""Documentation""], [""data management and the wiki"", ""Analysis""]]
- [[""responsible for the software part of our project"", ""Software""]]
- [[""helped in collaboration with igem copenhagen by growing cyanobacteria and bacillus"", ""Collaboration""], [""helped in collaboration with igem copenhagen by growing cyanobacteria and bacillus"", ""Experiments""]]
- [[""thinking of new ideas for the experiment"", ""Design""]]
- [[""helped in rna-sequencing analysis"", ""Analysis""]]
- [[""counted on for lab equipment and other lab related issues"", ""Material Supply""]]",2016
"Here are the matches for each phrase:

- ""able to obtain the right dechloromonas strain""
  - [[""able to obtain the right dechloromonas strain"", ""Experiments""]]

- ""instruction on and use of microscopy facilities""
  - [[""instruction on and use of microscopy facilities"", ""Training""], [""instruction on and use of microscopy facilities"", ""Experiments""]]

- ""provided lab space, lab equipment and scientific advice""
  - [[""provided lab space, lab equipment and scientific advice"", ""Material Supply""], [""provided lab space, lab equipment and scientific advice"", ""Supervision""]]

- ""provided lab equipment and prepared media""
  - [[""provided lab equipment and prepared media"", ""Material Supply""]]

- ""endorsements through video clips""
  - [[""endorsements through video clips"", ""Public Engagement""]]

- ""made photo-comics to promote project""
  - [[""made photo-comics to promote project"", ""Creative Contributions""], [""made photo-comics to promote project"", ""Public Engagement""]]

- ""launch crowdfunding campaign""
  - [[""launch crowdfunding campaign"", ""Fundraising""]]

- ""made an animation for movie endings""
  - [[""made an animation for movie endings"", ""Creative Contributions""], [""made an animation for movie endings"", ""Public Engagement""]]

- ""provided foundations of a network for industry contacts""
  - [[""provided foundations of a network for industry contacts"", ""Entrepreneurship""]]

- ""provided contacts in the leiden bio science park""
  - [[""provided contacts in the leiden bio science park"", ""Collaboration""], [""provided contacts in the leiden bio science park"", ""Entrepreneurship""]]",2016
"```plaintext
[[""facilitated collaboration with airbus defence & space netherlands"", ""Collaboration""],
 [""supported in pr strategies and provided contacts"", ""Public Engagement""],
 [""facilitated contact with the european space agency"", ""Collaboration""],
 [""aided in contact with local governmental organisations"", ""Collaboration""],
 [""help in the creation of digital martian garden"", ""Software""],
 [""provided website with photos"", ""Documentation""],
 [""helped to spread the word about project"", ""Public Engagement""],
 [""supplied colourful bacterial strains for bioart"", ""Parts""],
 [""help in composing the twist bioscience blog"", ""Documentation""],
 [""laboratory work"", ""Experiments""]]
```",2016
"Matching:

- [[""crowdfunding"", ""Fundraising""]]
- [[""collaborations"", ""Collaboration""]]
- [[""interlab study"", ""Interlab""]]
- [[""outreach & media"", ""Public Engagement""]]
- [[""finances"", ""Administration""]]
- [[""bioreactor"", ""Hardware""]]
- [[""lab safety manager"", ""Safety""]]
- [[""statistics"", ""Analysis""]]
- [[""posters & multimedia"", ""Creative Contributions""]]
- [[""presentations"", ""Public Engagement""]]",2016
"Matching:

- [[""wiki building"", ""Documentation""], [""wiki building"", ""Software""]]
- [[""safety manager"", ""Safety""]]
- [[""chief editor of our web page"", ""Documentation""]]
- [[""administrator of the experiment part"", ""Administration""], [""administrator of the experiment part"", ""Experiments""]]
- [[""writing the description of the experiment"", ""Documentation""], [""writing the description of the experiment"", ""Experiments""]]
- [[""propagandize the issue of pesticides by establishing a website"", ""Public Engagement""], [""propagandize the issue of pesticides by establishing a website"", ""Documentation""]]
- [[""play an important role in our team"", ""Other""]]
- [[""responsible for supervision and mentoring"", ""Supervision""]]
- [[""responsible for mentoring and supervision"", ""Supervision""]]
- [[""leader"", ""Administration""]]",2016
"```
[[""lab work"", ""Experiments""],
 [""modeling"", ""Modelling""],
 [""human practice"", ""Human Practices""],
 [""design work"", ""Design""],
 [""wiki"", ""Documentation""],
 [""participated in nearly all parts of this project"", ""Design""], [""participated in nearly all parts of this project"", ""Experiments""], [""participated in nearly all parts of this project"", ""Documentation""], [""participated in nearly all parts of this project"", ""Modelling""], [""participated in nearly all parts of this project"", ""Analysis""], [""participated in nearly all parts of this project"", ""Parts""], [""participated in nearly all parts of this project"", ""Safety""], [""participated in nearly all parts of this project"", ""Entrepreneurship""], [""participated in nearly all parts of this project"", ""Hardware""], [""participated in nearly all parts of this project"", ""Software""], [""participated in nearly all parts of this project"", ""Human Practices""], [""participated in nearly all parts of this project"", ""Public Engagement""], [""participated in nearly all parts of this project"", ""Collaboration""], [""participated in nearly all parts of this project"", ""Fundraising""], [""participated in nearly all parts of this project"", ""Creative Contributions""], [""participated in nearly all parts of this project"", ""Administration""], [""participated in nearly all parts of this project"", ""Material Supply""], [""participated in nearly all parts of this project"", ""Supervision""], [""participated in nearly all parts of this project"", ""Training""],
 [""mainly involved in lab work"", ""Experiments""],
 [""responsible for lab work"", ""Experiments""],
 [""responsible for modeling"", ""Modelling""],
 [""responsible for human practices"", ""Human Practices""]]
```",2016
"Matching: 
- [[""mainly responsible for lab work"", ""Experiments""]]
- [[""mainly responsible for human practice"", ""Human Practices""]]
- [[""mainly responsible for writing during wiki construction"", ""Documentation""]]
- [[""responsible for the modelling part"", ""Modelling""]]
- [[""participated in wiki construction"", ""Documentation""]]
- [[""designed our cute logo"", ""Creative Contributions""]]
- [[""responsible for arts"", ""Creative Contributions""]]
- [[""did all the programming for wiki construction"", ""Software""], [""did all the programming for wiki construction"", ""Documentation""]]
- [[""did many lab work during the project"", ""Experiments""]]
- [[""did lab work"", ""Experiments""]]",2016
"```plaintext
[[""did modelling"", ""Modelling""],
 [""did wiki construction"", ""Documentation""],
 [""mainly responsible for wiki construction"", ""Documentation""],
 [""mainly responsible for human practices"", ""Human Practices""],
 [""responsible for modelling"", ""Modelling""],
 [""responsible for wiki construction"", ""Documentation""],
 [""modeler and occasional statistician for the team"", ""Modelling""], [""modeler and occasional statistician for the team"", ""Analysis""],
 [""oversaw all subprojects"", ""Supervision""],
 [""responsible for reading literature for the biological aspects of the riot model"", ""Design""], [""responsible for reading literature for the biological aspects of the riot model"", ""Analysis""],
 [""helped with experiments for the riot invader"", ""Experiments""]]
```",2016
"Here are the matched categories for each phrase:

- ""in charge of collecting microplate reader data for the riot responder and the riot invader""
  - [[""in charge of collecting microplate reader data for the riot responder and the riot invader"", ""Experiments""]]
- ""in charge of crafting and running the riot model""
  - [[""in charge of crafting and running the riot model"", ""Modelling""]]
- ""main corresponder for our modelling collaborations""
  - [[""main corresponder for our modelling collaborations"", ""Collaboration""], [""main corresponder for our modelling collaborations"", ""Modelling""]]
- ""worked on the riot sensor""
  - [[""worked on the riot sensor"", ""Experiments""], [""worked on the riot sensor"", ""Hardware""]]
- ""in charge of the coding of our wiki""
  - [[""in charge of the coding of our wiki"", ""Documentation""], [""in charge of the coding of our wiki"", ""Software""]]
- ""part of the team that sourced for sponsors""
  - [[""part of the team that sourced for sponsors"", ""Fundraising""]]
- ""in charge of analysing data from our survey for our business plan""
  - [[""in charge of analysing data from our survey for our business plan"", ""Analysis""], [""in charge of analysing data from our survey for our business plan"", ""Entrepreneurship""]]
- ""worked on the riot responder""
  - [[""worked on the riot responder"", ""Experiments""]]
- ""part of the administrative team""
  - [[""part of the administrative team"", ""Administration""]]
- ""responsible for communicating our business plan to others""
  - [[""responsible for communicating our business plan to others"", ""Entrepreneurship""], [""responsible for communicating our business plan to others"", ""Public Engagement""]]",2016
"Matching:

- [""worked on the riot invader"", ""Other""]
- [""in charge of the design of our wiki and team t-shirt design"", ""Documentation""], [""in charge of the design of our wiki and team t-shirt design"", ""Creative Contributions""]
- [""met every tuesday and brainstormed about the project"", ""Design""]
- [""did literature research"", ""Design""]
- [""discussed the project in meetings"", ""Design""]
- [""decided to carry out the project"", ""Design""]
- [""participated in the kickoff event"", ""Public Engagement""]
- [""introduced themselves and talked about ideas and visions"", ""Human Practices""]
- [""developed and discussed team structure"", ""Administration""]
- [""specified some team rules"", ""Administration""]",2016
"Here are the matches for the given phrases:

- ""had a barbecue and a pub quiz at the kickoff event""
  - [[""had a barbecue and a pub quiz at the kickoff event"", ""Public Engagement""]]

- ""taught new students about cloning and the biobrick system in workshops""
  - [[""taught new students about cloning and the biobrick system in workshops"", ""Training""], [""taught new students about cloning and the biobrick system in workshops"", ""Parts""]]

- ""introduced several computer programs in workshops""
  - [[""introduced several computer programs in workshops"", ""Training""], [""introduced several computer programs in workshops"", ""Software""]]

- ""went hiking on may 1st""
  - [[""went hiking on may 1st"", ""Other""]]

- ""spent a day together at weinlagenwanderung""
  - [[""spent a day together at weinlagenwanderung"", ""Other""]]

- ""had a seminar in kleinwalsertal""
  - [[""had a seminar in kleinwalsertal"", ""Training""]]

- ""climbed a mountain in kleinwalsertal""
  - [[""climbed a mountain in kleinwalsertal"", ""Other""]]

- ""developed a first concept for the human practices work in kleinwalsertal""
  - [[""developed a first concept for the human practices work in kleinwalsertal"", ""Human Practices""]]

- ""joined the german igem meet-up in marburg""
  - [[""joined the german igem meet-up in marburg"", ""Collaboration""], [""joined the german igem meet-up in marburg"", ""Public Engagement""]]

- ""presented their project at the marburg meet-up""
  - [[""presented their project at the marburg meet-up"", ""Public Engagement""], [""presented their project at the marburg meet-up"", ""Collaboration""]]",2016
"Here are the matched categories for each phrase:

- ""made agreements regarding collaborations at the marburg meet-up""
  - [[""made agreements regarding collaborations at the marburg meet-up"", ""Collaboration""]]
  
- ""socialized with other teams at the marburg meet-up""
  - [[""socialized with other teams at the marburg meet-up"", ""Collaboration""]]
  
- ""played bubble soccer and camped at the marburg meet-up""
  - [[""played bubble soccer and camped at the marburg meet-up"", ""Other""]]
  
- ""participated in a team-building event""
  - [[""participated in a team-building event"", ""Other""]]
  
- ""organised a pokémon-style team-building event""
  - [[""organised a pokémon-style team-building event"", ""Other""]]
  
- ""participated in pokémon-style mini-games""
  - [[""participated in pokémon-style mini-games"", ""Other""]]
  
- ""had a barbecue at the team-building event""
  - [[""had a barbecue at the team-building event"", ""Other""]]
  
- ""presented their project to evonik""
  - [[""presented their project to evonik"", ""Public Engagement""]]
  
- ""had discussions and received feedback from evonik""
  - [[""had discussions and received feedback from evonik"", ""Public Engagement""], [""had discussions and received feedback from evonik"", ""Human Practices""]]
  
- ""had a tour in the marl chemical park""
  - [[""had a tour in the marl chemical park"", ""Other""]]",2016
"Here are the matched categories for each phrase:

- ""worked closely with the robotics team""
  - [[""worked closely with the robotics team"", ""Collaboration""], [""worked closely with the robotics team"", ""Hardware""]]

- ""exchanged ideas and visions with the robotics team""
  - [[""exchanged ideas and visions with the robotics team"", ""Collaboration""], [""exchanged ideas and visions with the robotics team"", ""Human Practices""]]

- ""taught the robotics team how to clone mvenus behind a t7-promoter""
  - [[""taught the robotics team how to clone mvenus behind a t7-promoter"", ""Training""], [""taught the robotics team how to clone mvenus behind a t7-promoter"", ""Experiments""]]

- ""gave a basic introduction to programming with raspberry pi/arduino to the team""
  - [[""gave a basic introduction to programming with raspberry pi/arduino to the team"", ""Training""], [""gave a basic introduction to programming with raspberry pi/arduino to the team"", ""Software""]]

- ""visited the giant jamboree""
  - [[""visited the giant jamboree"", ""Public Engagement""]]

- ""managing our orders""
  - [[""managing our orders"", ""Administration""], [""managing our orders"", ""Material Supply""]]

- ""supporting us""
  - [[""supporting us"", ""Supervision""]]

- ""being our advisor""
  - [[""being our advisor"", ""Supervision""]]

- ""advice""
  - [[""advice"", ""Supervision""]]

- ""advice regarding human practices""
  - [[""advice regarding human practices"", ""Supervision""], [""advice regarding human practices"", ""Human Practices""]]",2016
"Matching: 

- [[""manage the sponsoring"", ""Fundraising""]]
- [[""gave a workshop for our sponsoring team"", ""Training""], [""gave a workshop for our sponsoring team"", ""Collaboration""]]
- [[""helped our design team"", ""Design""], [""helped our design team"", ""Collaboration""]]
- [[""supervise the chemical synthesis group"", ""Supervision""], [""supervise the chemical synthesis group"", ""Experiments""]]
- [[""helping out our hardware team"", ""Hardware""], [""helping out our hardware team"", ""Collaboration""]]
- [[""advice to our modeling team"", ""Modelling""], [""advice to our modeling team"", ""Supervision""]]
- [[""gave good advice and support"", ""Supervision""]]
- [[""project coordination"", ""Administration""]]
- [[""team reporter"", ""Documentation""]]
- [[""team colicin and orthogonal pair"", ""Parts""]]",2016
"```plaintext
[[""team minicolicin"", ""Experiments""],
 [""team metabolic burden"", ""Experiments""],
 [""team chemical synthesis"", ""Experiments""],
 [""team robotics"", ""Hardware""],
 [""team wiki"", ""Documentation""],
 [""research: plant biotechnology and metabolic engineering"", ""Design""],
 [""work in modelling department"", ""Modelling""],
 [""human practices project"", ""Human Practices""],
 [""troubleshooting, advising, and letting us use the ihvcb lab for the experiments"", ""Supervision""],
 [""troubleshooting, advising, and letting us use the ihvcb lab for the experiments"", ""Material Supply""],
 [""consulting and advising our modeling division"", ""Supervision""],
 [""consulting and advising our modeling division"", ""Modelling""]]
```",2016
"Here are the matched categories for each phrase:

1. ""every consultation and advices""
- [[""every consultation and advices"", ""Supervision""]]

2. ""advising our human practice event and introducing our team to several interviewees for our social studies""
- [[""advising our human practice event and introducing our team to several interviewees for our social studies"", ""Human Practices""], [""advising our human practice event and introducing our team to several interviewees for our social studies"", ""Supervision""]]

3. ""every particular support given""
- [[""every particular support given"", ""Supervision""]]

4. ""financial and fundraising consultation""
- [[""financial and fundraising consultation"", ""Fundraising""], [""financial and fundraising consultation"", ""Supervision""]]

5. ""advising, and supporting every human practice studies we’ve done""
- [[""advising, and supporting every human practice studies we’ve done"", ""Human Practices""], [""advising, and supporting every human practice studies we’ve done"", ""Supervision""]]

6. ""checking our progress and being our presentation coach""
- [[""checking our progress and being our presentation coach"", ""Supervision""], [""checking our progress and being our presentation coach"", ""Creative Contributions""]]

7. ""lab support""
- [[""lab support"", ""Supervision""], [""lab support"", ""Material Supply""]]

8. ""visiting and supporting our exhibition booth during education fair""
- [[""visiting and supporting our exhibition booth during education fair"", ""Public Engagement""], [""visiting and supporting our exhibition booth during education fair"", ""Supervision""]]

9. ""synbio day speaker""
- [[""synbio day speaker"", ""Public Engagement""]]

10. ""grant our wish to conduct school visit event""
- [[""grant our wish to conduct school visit event"", ""Public Engagement""], [""grant our wish to conduct school visit event"", ""Supervision""]]",2016
"Matching:

- [[""actively participating and giving feedback during discussion"", ""Human Practices""], [""actively participating and giving feedback during discussion"", ""Collaboration""]]
- [[""special talk for social studies"", ""Public Engagement""]]
- [[""as a voice of gay community"", ""Human Practices""]]
- [[""helping determine project"", ""Design""], [""helping determine project"", ""Supervision""]]
- [[""offering guidance and advice"", ""Supervision""]]
- [[""allowing to use the fluorescence microscope"", ""Material Supply""]]
- [[""providing bacteria with plasmid"", ""Material Supply""]]
- [[""offering genome of yeast and pyescgap plasmid"", ""Material Supply""]]
- [[""help with experiments"", ""Experiments""], [""help with experiments"", ""Supervision""]]
- [[""support on lab and reagents"", ""Material Supply""]]",2016
"Here are the matched categories for each phrase:

1. ""allowing to use micro-spectrophotometer""
   - [[""allowing to use micro-spectrophotometer"", ""Material Supply""]]

2. ""advice on project""
   - [[""advice on project"", ""Supervision""]]

3. ""offering pgad-t7 plasmid and pgbk-t7 plasmid""
   - [[""offering pgad-t7 plasmid and pgbk-t7 plasmid"", ""Material Supply""]]

4. ""helping with image processing""
   - [[""helping with image processing"", ""Software""]],
   - [[""helping with image processing"", ""Analysis""]]

5. ""help on new team recruitment""
   - [[""help on new team recruitment"", ""Administration""]]

6. ""taking in charge of daily affairs in lab""
   - [[""taking in charge of daily affairs in lab"", ""Administration""]]

7. ""project outreach through social network and activities""
   - [[""project outreach through social network and activities"", ""Public Engagement""]]

8. ""hosting the preliminary investigation""
   - [[""hosting the preliminary investigation"", ""Experiments""]],
   - [[""hosting the preliminary investigation"", ""Design""]]

9. ""attributing work to team members""
   - [[""attributing work to team members"", ""Administration""]]

10. ""managing the global experiment design""
    - [[""managing the global experiment design"", ""Design""]],
    - [[""managing the global experiment design"", ""Administration""]]",2016
"Matching:

- [[""managing the project progress"", ""Administration""]]
- [[""taking part in the construction of the pro priontein system"", ""Experiments""]]
- [[""writing the contents of our wiki"", ""Documentation""]]
- [[""focusing on the academic assistance"", ""Training""]]
- [[""working for the preliminary investigation"", ""Design""]]
- [[""assisting our experiments"", ""Experiments""]]
- [[""taking charge of adding parts to the registry"", ""Parts""]]
- [[""focusing on the logistical support"", ""Administration""]]
- [[""making the competent cells"", ""Experiments""]]
- [[""preparing mediums"", ""Experiments""]]",2016
"Here are the matched categories for each phrase:

- ""instructing other team members in performing experiments""
  - [[""instructing other team members in performing experiments"", ""Training""], [""instructing other team members in performing experiments"", ""Experiments""]]

- ""taking charge of financial affairs""
  - [[""taking charge of financial affairs"", ""Fundraising""], [""taking charge of financial affairs"", ""Administration""]]

- ""connecting with our sponsor""
  - [[""connecting with our sponsor"", ""Fundraising""], [""connecting with our sponsor"", ""Collaboration""]]

- ""register of our team""
  - [[""register of our team"", ""Administration""]]

- ""register of the giant jamboree""
  - [[""register of the giant jamboree"", ""Administration""]]

- ""assisting team members to get the visa""
  - [[""assisting team members to get the visa"", ""Administration""]]

- ""shipping our parts to hq""
  - [[""shipping our parts to hq"", ""Parts""], [""shipping our parts to hq"", ""Material Supply""]]

- ""assisting writing our wiki""
  - [[""assisting writing our wiki"", ""Documentation""]]

- ""finishing 3 circuits of the propri-ontein system""
  - [[""finishing 3 circuits of the propri-ontein system"", ""Experiments""], [""finishing 3 circuits of the propri-ontein system"", ""Design""]]

- ""main performer of the experiments""
  - [[""main performer of the experiments"", ""Experiments""]]",2016
"```
[
  [""assisting the experiments of other groups"", ""Collaboration""],
  [""main performer of our modeling part"", ""Modelling""],
  [""main performer of the preliminary investigation"", ""Design""],
  [""helping team bit with their modeling"", ""Collaboration""], 
  [""helping team bit with their modeling"", ""Modelling""],
  [""assisting a lot of experiments"", ""Collaboration""],
  [""finishing 4 circuits of the pro priontein system"", ""Experiments""],
  [""designing the experiments of gfp split"", ""Design""],
  [""performing the experiments of gfp split"", ""Experiments""],
  [""writing the contents around the pro priontein system on our wiki"", ""Documentation""],
  [""performing a lot of experiments"", ""Experiments""]
]
```",2016
"Here are the matched categories for each phrase:

- designing and buying our team uniform
  - [[""designing and buying our team uniform"", ""Creative Contributions""]]
- observing results through the fluorescence microscope
  - [[""observing results through the fluorescence microscope"", ""Experiments""]]
- giving lectures about modeling
  - [[""giving lectures about modeling"", ""Training""], [""giving lectures about modeling"", ""Modelling""]]
- taking charge of our modeling
  - [[""taking charge of our modeling"", ""Modelling""]]
- collaboration with team bit
  - [[""collaboration with team bit"", ""Collaboration""]]
- assisting experiments
  - [[""assisting experiments"", ""Experiments""]]
- assisting wiki writing
  - [[""assisting wiki writing"", ""Documentation""]]
- writing the codes of our wiki
  - [[""writing the codes of our wiki"", ""Documentation""], [""writing the codes of our wiki"", ""Software""]]
- shooting a film about the molecular biology experiments
  - [[""shooting a film about the molecular biology experiments"", ""Public Engagement""], [""shooting a film about the molecular biology experiments"", ""Creative Contributions""]]
- assisting the art design
  - [[""assisting the art design"", ""Creative Contributions""]]",2016
"```
[
  [""taking charge of the poster design"", ""Creative Contributions""],
  [""assisting the experiments"", ""Experiments""],
  [""assisting human practices"", ""Human Practices""],
  [""taking part in the experiments of both systems"", ""Experiments""],
  [""assisting hosting the weekly meeting"", ""Administration""],
  [""registering our parts"", ""Parts""],
  [""taking part in the experiments of the propri-ontein system"", ""Experiments""],
  [""writing the contents around the propri-ontein system on our wiki"", ""Documentation""],
  [""assisting our human practices"", ""Human Practices""],
  [""taking part in the experiments of the pro priontein system"", ""Experiments""]
]
```",2016
"Matching:

- [[""designing and printing the calling card of our team"", ""Creative Contributions""]]
- [[""observing results through fluorescence microscope"", ""Experiments""]]
- [[""assisting all the experiments"", ""Experiments""]]
- [[""taking charge of our human practices"", ""Human Practices""]]
- [[""writing the contents around human practices on our wiki"", ""Human Practices""], [""writing the contents around human practices on our wiki"", ""Documentation""]]
- [[""assisting the experiments of all groups"", ""Experiments""]]
- [[""helping design our mascot"", ""Creative Contributions""]]
- [[""assisting modeling"", ""Modelling""]]
- [[""programming our spin-off software"", ""Software""]]
- [[""designing and making our hardware"", ""Hardware""]]",2016
